"","sub","model","rr","pu","rho","offset","bestfit"
"631","qreecv8wv03uqw8","perc_offset",1,1,0.845679012345679,0.296296296296296,"value_alt_offset"
"632","qreecv8wv03uqw8","perc_offset",1,2,0.57407407407406,0.246913595733963,"value_alt_offset"
"633","qreecv8wv03uqw8","perc_offset",2,1,0.759259259259259,0.444444444444444,"value_alt_offset"
"634","qreecv8wv03uqw8","perc_offset",2,2,0.689300411522629,0.445358939186099,"value_alt_offset"
"635","qreecv8wv03uqw8","perc_offset",3,1,0.0843621399180889,0.625514403292181,"value_alt_offset"
"636","qreecv8wv03uqw8","perc_offset",3,2,0.919753086419753,0.666666666666667,"value_alt_offset"
"637","qw7q50m2o58ugvl","perc_offset",1,1,0.170781893004115,7.0814465402691e-12,"value_alt_offset"
"638","qw7q50m2o58ugvl","perc_offset",1,2,0.388939485077156,0,"value_alt_offset"
"639","qw7q50m2o58ugvl","perc_offset",2,1,0.310699588477366,0.17283950617284,"value_alt_offset"
"640","qw7q50m2o58ugvl","perc_offset",2,2,0.368312757201646,0.255177903097428,"value_alt_offset"
"641","qw7q50m2o58ugvl","perc_offset",3,1,0.240740740740741,0.222222222031024,"value_alt_offset"
"642","qw7q50m2o58ugvl","perc_offset",3,2,0.170832698267541,0.370065538789818,"value_alt_offset"
"643","r018cukle69r1bf","perc_offset",1,1,0.553497942386831,0.296308840805784,"value_alt_offset"
"644","r018cukle69r1bf","perc_offset",1,2,0.393004115226337,0.227709190672154,"value_alt_offset"
"645","r018cukle69r1bf","perc_offset",2,1,0.582304526748971,0.515775034293553,"value_alt_offset"
"646","r018cukle69r1bf","perc_offset",2,2,0.438269723261848,0.296296296296296,"value_alt_offset"
"647","r018cukle69r1bf","perc_offset",3,1,0.178859929601939,0.493827160493827,"value_alt_offset"
"648","r018cukle69r1bf","perc_offset",3,2,0.446502057613169,0.295381801554641,"value_alt_offset"
"649","re53t0m5rdemzxb","perc_offset",1,1,0.277777777777778,0.213957945832855,"value_alt_offset"
"650","re53t0m5rdemzxb","perc_offset",1,2,0.104938271604938,0.329218060534739,"value_alt_offset"
"651","re53t0m5rdemzxb","perc_offset",2,1,0.117283950617284,0.271604938271605,"value_alt_offset"
"652","re53t0m5rdemzxb","perc_offset",2,2,0.0924401768023167,0.37026875984352,"value_alt_offset"
"653","re53t0m5rdemzxb","perc_offset",3,1,0.158436213991755,0.11522633744856,"value_alt_offset"
"654","re53t0m5rdemzxb","perc_offset",3,2,0.203652898440278,0.54331148707006,"value_alt_offset"
"655","regcubm60dchcxr","perc_offset",1,1,0.0679012345679013,0.000914494741655281,"perc_offset"
"656","regcubm60dchcxr","perc_offset",1,2,0.0555612005848251,3.34520253009174e-06,"value_alt_offset"
"657","regcubm60dchcxr","perc_offset",2,1,0.0719995955080805,1.12900585487186e-05,"value_alt_offset"
"658","regcubm60dchcxr","perc_offset",2,2,0.104938271604938,0.11522633744856,"value_alt_offset"
"659","regcubm60dchcxr","perc_offset",3,1,0.290123456790123,-1.12900585389486e-05,"value_alt_offset"
"660","regcubm60dchcxr","perc_offset",3,2,0.0560128029263832,0,"perc_offset"
"661","rf8fvjnsk6r07uc","perc_offset",1,1,0.578189300411523,0.320987654320988,"value_alt_offset"
"662","rf8fvjnsk6r07uc","perc_offset",1,2,0.464334705076626,0.370336500194753,"value_alt_offset"
"663","rf8fvjnsk6r07uc","perc_offset",2,1,0.785322359396433,0.56241426611797,"value_alt_offset"
"664","rf8fvjnsk6r07uc","perc_offset",2,2,0.314814814814815,0.480109739368998,"value_alt_offset"
"665","rf8fvjnsk6r07uc","perc_offset",3,1,0.340877914951989,0.641975308641975,"value_alt_offset"
"666","rf8fvjnsk6r07uc","perc_offset",3,2,0.27091718553894,0.617283950617284,"value_alt_offset"
"667","rn0an20lmaomk57","perc_offset",1,1,0.314814814814815,0.345679012345679,"value_alt_offset"
"668","rn0an20lmaomk57","perc_offset",1,2,0.475308641975309,0.222222222222222,"value_alt_offset"
"669","rn0an20lmaomk57","perc_offset",2,1,0.439643347050754,0.592592592592593,"value_alt_offset"
"670","rn0an20lmaomk57","perc_offset",2,2,0.295610425240055,0.444444444444444,"value_alt_offset"
"671","rn0an20lmaomk57","perc_offset",3,1,0.709876543209876,0.641975308641975,"value_alt_offset"
"672","rn0an20lmaomk57","perc_offset",3,2,0.447873799757518,0.81481479754325,"perc_offset"
"673","rxol1dxl6nen4em","perc_offset",1,1,0.203246456332745,1.12900585389486e-05,"value_alt_offset"
"674","rxol1dxl6nen4em","perc_offset",1,2,0.5,0.148148148148148,"perc_offset"
"675","rxol1dxl6nen4em","perc_offset",2,1,0.462962962962963,0.222222222222222,"value_alt_offset"
"676","rxol1dxl6nen4em","perc_offset",2,2,0.277777777777778,0.345679012345679,"value_alt_offset"
"677","rxol1dxl6nen4em","perc_offset",3,1,0.216049382716049,0.411522633744856,"value_alt_offset"
"678","rxol1dxl6nen4em","perc_offset",3,2,0.410836762688615,0.526748971193415,"value_alt_offset"
"679","ryf84f70g5thl4l","perc_offset",1,1,0.0429897204017003,0.000101610526850537,"perc_offset"
"680","ryf84f70g5thl4l","perc_offset",1,2,0.462962962962963,-0.000303717086636124,"value_alt_offset"
"681","ryf84f70g5thl4l","perc_offset",2,1,0.314814814814815,0.148148148148148,"value_alt_offset"
"682","ryf84f70g5thl4l","perc_offset",2,2,0.524691358024691,0.224965706447188,"value_alt_offset"
"683","ryf84f70g5thl4l","perc_offset",3,1,0.12962962962963,0.241426611796982,"value_alt_offset"
"684","ryf84f70g5thl4l","perc_offset",3,2,0.12962962962963,0.370371624821319,"value_alt_offset"
"685","s79rv87vd0ov68q","perc_offset",1,1,0.462964844639255,0.000101610526850537,"perc_offset"
"686","s79rv87vd0ov68q","perc_offset",1,2,0.0432098765432099,-3.76335284668627e-06,"perc_offset"
"687","s79rv87vd0ov68q","perc_offset",2,1,0.0555555555555556,9.03204683115888e-05,"perc_offset"
"688","s79rv87vd0ov68q","perc_offset",2,2,0.783951244509425,-0.0411510089235368,"value_alt_offset"
"689","s79rv87vd0ov68q","perc_offset",3,1,0.129629629626089,0.0743789056546258,"value_alt_offset"
"690","s79rv87vd0ov68q","perc_offset",3,2,0.0930442646258701,0.0722450845907636,"value_alt_offset"
"691","s7enbyv4of56b3e","perc_offset",1,1,0.0185128037975297,-0.000150534113852685,"perc_offset"
"692","s7enbyv4of56b3e","perc_offset",1,2,0.141822892851568,1.3938343879083e-07,"perc_offset"
"693","s7enbyv4of56b3e","perc_offset",2,1,0.500000209075158,0,"value_alt_offset"
"694","s7enbyv4of56b3e","perc_offset",2,2,0.113168747510409,0,"perc_offset"
"695","s7enbyv4of56b3e","perc_offset",3,1,0.0596707818930041,0.00240478246879694,"value_alt_offset"
"696","s7enbyv4of56b3e","perc_offset",3,2,0.152491998171011,0,"perc_offset"
"697","sh3z56uk3q0ddzd","perc_offset",1,1,0.162094192958391,0,"perc_offset"
"698","sh3z56uk3q0ddzd","perc_offset",1,2,0.425925925925926,0.074074074074074,"perc_offset"
"699","sh3z56uk3q0ddzd","perc_offset",2,1,0.327160493827161,0.246913580246914,"value_alt_offset"
"700","sh3z56uk3q0ddzd","perc_offset",2,2,0.388888888888889,0.271604938271605,"value_alt_offset"
"701","sh3z56uk3q0ddzd","perc_offset",3,1,0.845679012345679,0.37037037037037,"value_alt_offset"
"702","sh3z56uk3q0ddzd","perc_offset",3,2,0.895061728395062,0.716049382716049,"value_alt_offset"
"703","ssbsk72ruz2tdg1","perc_offset",1,1,0.0816186556927298,0.043895747599451,"perc_offset"
"704","ssbsk72ruz2tdg1","perc_offset",1,2,0.051440329218107,0.0164609053497944,"perc_offset"
"705","ssbsk72ruz2tdg1","perc_offset",2,1,0.166209419294659,0.222220967771274,"value_alt_offset"
"706","ssbsk72ruz2tdg1","perc_offset",2,2,0.0555555555555556,0.149028772714187,"value_alt_offset"
"707","ssbsk72ruz2tdg1","perc_offset",3,1,0.0183661027282427,-0.000369089066599715,"perc_offset"
"708","ssbsk72ruz2tdg1","perc_offset",3,2,0.166649731578858,0.222222222222222,"value_alt_offset"
"709","swmufx7egboodpe","perc_offset",1,1,0.25308641975313,0.222222222222222,"value_alt_offset"
"710","swmufx7egboodpe","perc_offset",1,2,0.535224982641535,0.296296296296296,"value_alt_offset"
"711","swmufx7egboodpe","perc_offset",2,1,0.646776398292141,0.521262002743484,"value_alt_offset"
"712","swmufx7egboodpe","perc_offset",2,2,0.41358024691358,0.518518518518518,"value_alt_offset"
"713","swmufx7egboodpe","perc_offset",3,1,0.388889516114363,0.765432098765432,"perc_offset"
"714","swmufx7egboodpe","perc_offset",3,2,0.450617283950617,0.749276024996189,"perc_offset"
"715","t53tjn7r8ydtmtq","perc_offset",1,1,0.95679012345679,0.00243865264441379,"value_alt_offset"
"716","t53tjn7r8ydtmtq","perc_offset",1,2,0.866712391403749,0.0073159579332418,"value_alt_offset"
"717","t53tjn7r8ydtmtq","perc_offset",2,1,0.12962962962963,1.39404683130451e-07,"value_alt_offset"
"718","t53tjn7r8ydtmtq","perc_offset",2,2,0.401234567901235,0.378600823045267,"perc_offset"
"719","t53tjn7r8ydtmtq","perc_offset",3,1,0.0884773662551441,0.181069958847737,"value_alt_offset"
"720","t53tjn7r8ydtmtq","perc_offset",3,2,0.166666666666667,0.559670781893004,"value_alt_offset"
"721","tk2emgkdo0xmkfn","perc_offset",1,1,0.232510288065844,0.395061728395062,"value_alt_offset"
"722","tk2emgkdo0xmkfn","perc_offset",1,2,0.462962962962963,0.395061728395062,"value_alt_offset"
"723","tk2emgkdo0xmkfn","perc_offset",2,1,0.202331961591221,0.592592592592589,"value_alt_offset"
"724","tk2emgkdo0xmkfn","perc_offset",2,2,0.491769547325103,0.545648529187623,"value_alt_offset"
"725","tk2emgkdo0xmkfn","perc_offset",3,1,0.278235025145065,0.803840877914952,"value_alt_offset"
"726","tk2emgkdo0xmkfn","perc_offset",3,2,0.154320987654321,0.691358024691358,"value_alt_offset"
"727","u22e26jm4cy25av","perc_offset",1,1,0.314814814811274,0.1481468936972,"value_alt_offset"
"728","u22e26jm4cy25av","perc_offset",1,2,0.829218106710268,3.38701756168458e-05,"value_alt_offset"
"729","u22e26jm4cy25av","perc_offset",2,1,0.327160493827161,0.296296342757443,"value_alt_offset"
"730","u22e26jm4cy25av","perc_offset",2,2,0.141975308641975,0.395061728395062,"value_alt_offset"
"731","u22e26jm4cy25av","perc_offset",3,1,0.585048010973937,0.64106081390032,"value_alt_offset"
"732","u22e26jm4cy25av","perc_offset",3,2,0.561728395061728,0.666666666666667,"value_alt_offset"
"733","u556z6wn629kwu5","perc_offset",1,1,0.0926433978564113,0,"value_alt_offset"
"734","u556z6wn629kwu5","perc_offset",1,2,0.154320987654321,0.156378600823045,"perc_offset"
"735","u556z6wn629kwu5","perc_offset",2,1,0.12962962962963,0.197530864197531,"value_alt_offset"
"736","u556z6wn629kwu5","perc_offset",2,2,0.228395061728395,0.139917695475612,"value_alt_offset"
"737","u556z6wn629kwu5","perc_offset",3,1,0.0555555555555556,0.123456784961107,"value_alt_offset"
"738","u556z6wn629kwu5","perc_offset",3,2,0.16666854834309,0.246913162096594,"value_alt_offset"
"739","u5kwzdtotz39jwp","perc_offset",1,1,0.0674439871970736,0.000914494741655281,"perc_offset"
"740","u5kwzdtotz39jwp","perc_offset",1,2,0.199588478227827,3.38718964001394e-05,"value_alt_offset"
"741","u5kwzdtotz39jwp","perc_offset",2,1,0.286008230452675,0.222222222477153,"value_alt_offset"
"742","u5kwzdtotz39jwp","perc_offset",2,2,0.397119341563786,0.222222222222222,"value_alt_offset"
"743","u5kwzdtotz39jwp","perc_offset",3,1,0.224279835390947,0.282578875171468,"value_alt_offset"
"744","u5kwzdtotz39jwp","perc_offset",3,2,0.343621399176955,0.197530864197531,"value_alt_offset"
"745","uaf4fed1xj02ps4","perc_offset",1,1,0.701646090534979,0.320987654320988,"value_alt_offset"
"746","uaf4fed1xj02ps4","perc_offset",1,2,0.594650205761317,0.246913580246914,"value_alt_offset"
"747","uaf4fed1xj02ps4","perc_offset",2,1,0.911522633744856,0.460905349794239,"value_alt_offset"
"748","uaf4fed1xj02ps4","perc_offset",2,2,0.932098765432099,0.37037037037037,"value_alt_offset"
"749","uaf4fed1xj02ps4","perc_offset",3,1,0.969135802469136,0.469135802469136,"value_alt_offset"
"750","uaf4fed1xj02ps4","perc_offset",3,2,0.665980795609245,0.592592592592593,"value_alt_offset"
"751","ug2w7q3f6pgxf6e","perc_offset",1,1,0.932098765432099,0.411522633744856,"value_alt_offset"
"752","ug2w7q3f6pgxf6e","perc_offset",1,2,0.87037037037037,0.074074074074074,"value_alt_offset"
"753","ug2w7q3f6pgxf6e","perc_offset",2,1,0.796296296296296,0.469135802469223,"value_alt_offset"
"754","ug2w7q3f6pgxf6e","perc_offset",2,2,0.537037037037037,0.403292181069959,"value_alt_offset"
"755","ug2w7q3f6pgxf6e","perc_offset",3,1,0.500000000095599,0.469135802469136,"value_alt_offset"
"756","ug2w7q3f6pgxf6e","perc_offset",3,2,0.895010923131636,0.592593847043541,"value_alt_offset"
"757","unp160hltucmgwb","perc_offset",1,1,0.943225118122238,0.00820034585212648,"value_alt_offset"
"758","unp160hltucmgwb","perc_offset",1,2,0.327160493827161,0.249657064471879,"value_alt_offset"
"759","unp160hltucmgwb","perc_offset",2,1,0.648148148148148,0.296296296296296,"value_alt_offset"
"760","unp160hltucmgwb","perc_offset",2,2,0.364203175893467,0.469135663085697,"value_alt_offset"
"761","unp160hltucmgwb","perc_offset",3,1,0.759259259259259,0.790428148987236,"value_alt_offset"
"762","unp160hltucmgwb","perc_offset",3,2,0.206447187928669,0.474622770919067,"value_alt_offset"
"763","v2rgepeoz23lhyb","perc_offset",1,1,0.849794238683128,0.395061728395062,"value_alt_offset"
"764","v2rgepeoz23lhyb","perc_offset",1,2,0.868992983228618,0.32098760805104,"value_alt_offset"
"765","v2rgepeoz23lhyb","perc_offset",2,1,0.672839506172839,0.477366255144023,"value_alt_offset"
"766","v2rgepeoz23lhyb","perc_offset",2,2,0.255812971471418,0.592592639053739,"value_alt_offset"
"767","v2rgepeoz23lhyb","perc_offset",3,1,0.635802469135802,0.493827160493827,"value_alt_offset"
"768","v2rgepeoz23lhyb","perc_offset",3,2,0.561728395061728,0.559670781893004,"value_alt_offset"
"769","vnoz56ecccya7hk","perc_offset",1,1,0.318930041152263,0.219478737997257,"value_alt_offset"
"770","vnoz56ecccya7hk","perc_offset",1,2,0.183178377279886,0,"value_alt_offset"
"771","vnoz56ecccya7hk","perc_offset",2,1,0.314814813954423,0.197530862476738,"value_alt_offset"
"772","vnoz56ecccya7hk","perc_offset",2,2,0.393004115226337,0.238683127572017,"value_alt_offset"
"773","vnoz56ecccya7hk","perc_offset",3,1,0.0843621399176955,0.213991769547325,"value_alt_offset"
"774","vnoz56ecccya7hk","perc_offset",3,2,0.21604938271605,-0.00274348422496573,"value_alt_offset"
"775","wey1upork0e0epr","perc_offset",1,1,0.0171465647497028,-0.00158157584920315,"perc_offset"
"776","wey1upork0e0epr","perc_offset",1,2,0.0172145167572694,0.00277735440058247,"perc_offset"
"777","wey1upork0e0epr","perc_offset",2,1,0.0180782062354994,-0.000541922809869866,"perc_offset"
"778","wey1upork0e0epr","perc_offset",2,2,0.006166567251429,-0.00862560472376039,"perc_offset"
"779","wey1upork0e0epr","perc_offset",3,1,0.0679012353220571,-1.92023730249957e-10,"perc_offset"
"780","wey1upork0e0epr","perc_offset",3,2,0.166514250876391,-0.00365797896662101,"perc_offset"
"781","wf4mq2s0e98ce4z","perc_offset",1,1,0.388888888984488,0.230452680059469,"value_alt_offset"
"782","wf4mq2s0e98ce4z","perc_offset",1,2,0.549382716049383,0.22223352776781,"value_alt_offset"
"783","wf4mq2s0e98ce4z","perc_offset",2,1,0.64813121306034,0.493827160493827,"value_alt_offset"
"784","wf4mq2s0e98ce4z","perc_offset",2,2,0.425925925925926,0.445358939186099,"value_alt_offset"
"785","wf4mq2s0e98ce4z","perc_offset",3,1,0.55761316872428,0.705075445816187,"value_alt_offset"
"786","wf4mq2s0e98ce4z","perc_offset",3,2,0.87037037037037,0.447187929243004,"value_alt_offset"
"787","ws44qtt9xen2xsl","perc_offset",1,1,0.167123914897886,0.00457247370827618,"value_alt_offset"
"788","ws44qtt9xen2xsl","perc_offset",1,2,0.150205761316916,0.00274348422496562,"value_alt_offset"
"789","ws44qtt9xen2xsl","perc_offset",2,1,0.277777777777778,0,"value_alt_offset"
"790","ws44qtt9xen2xsl","perc_offset",2,2,0.203703703702523,0.00274348422496562,"value_alt_offset"
"791","ws44qtt9xen2xsl","perc_offset",3,1,0.276406035665295,0.222222222222222,"value_alt_offset"
"792","ws44qtt9xen2xsl","perc_offset",3,2,0.143347050754458,0.296285006237757,"value_alt_offset"
"793","wwv18727elhq22u","perc_offset",1,1,0.685185185185185,0.246913580246826,"value_alt_offset"
"794","wwv18727elhq22u","perc_offset",1,2,0.416323731138546,0.249657064471879,"value_alt_offset"
"795","wwv18727elhq22u","perc_offset",2,1,0.397119341563786,0.469139565821982,"value_alt_offset"
"796","wwv18727elhq22u","perc_offset",2,2,0.627572016460905,0.469135802469137,"value_alt_offset"
"797","wwv18727elhq22u","perc_offset",3,1,0.241655235482396,0.737997256515775,"perc_offset"
"798","wwv18727elhq22u","perc_offset",3,2,0.203703703703704,0.74074074074074,"perc_offset"
"799","x0nfe7hwu2yt5az","perc_offset",1,1,0.0555047502921303,0.00396281054795966,"perc_offset"
"800","x0nfe7hwu2yt5az","perc_offset",1,2,0.0180612014559716,-0.00120050955797546,"perc_offset"
"801","x0nfe7hwu2yt5az","perc_offset",2,1,0.059212884066129,0.000552743096869701,"perc_offset"
"802","x0nfe7hwu2yt5az","perc_offset",2,2,0.0829903978052126,5.16234965886042e-09,"perc_offset"
"803","x0nfe7hwu2yt5az","perc_offset",3,1,0.018670864617075,-0.000206896710337245,"perc_offset"
"804","x0nfe7hwu2yt5az","perc_offset",3,2,0.187242798353909,0.0576131687242796,"value_alt_offset"
"805","x0ztn8ulz4wsjnf","perc_offset",1,1,0.834705075445816,0.271604938271605,"value_alt_offset"
"806","x0ztn8ulz4wsjnf","perc_offset",1,2,0.462962962962963,0.296296296296296,"value_alt_offset"
"807","x0ztn8ulz4wsjnf","perc_offset",2,1,0.316186556928478,0.518518516797735,"value_alt_offset"
"808","x0ztn8ulz4wsjnf","perc_offset",2,2,0.473936899862826,0.58161865569273,"value_alt_offset"
"809","x0ztn8ulz4wsjnf","perc_offset",3,1,0.944444444444444,0.814814814814815,"value_alt_offset"
"810","x0ztn8ulz4wsjnf","perc_offset",3,2,0.685185185185185,0.757201646090535,"value_alt_offset"
"811","x31a150jh7x0sc3","perc_offset",1,1,0.833333333333333,0.223136716963878,"value_alt_offset"
"812","x31a150jh7x0sc3","perc_offset",1,2,0.216049382716049,0.222222222222222,"value_alt_offset"
"813","x31a150jh7x0sc3","perc_offset",2,1,0.0925925925925926,0.246913580246914,"value_alt_offset"
"814","x31a150jh7x0sc3","perc_offset",2,2,0.199588477366255,0.246608748666362,"value_alt_offset"
"815","x31a150jh7x0sc3","perc_offset",3,1,0.141975308641975,0.419753086419753,"value_alt_offset"
"816","x31a150jh7x0sc3","perc_offset",3,2,0.598765432098765,0.271604938271605,"value_alt_offset"
"817","x6cu75oy88jq32r","perc_offset",1,1,0.83455265965554,0.595337331268507,"value_alt_offset"
"818","x6cu75oy88jq32r","perc_offset",1,2,0.401234567901235,0.301783264746228,"value_alt_offset"
"819","x6cu75oy88jq32r","perc_offset",2,1,0.135116598079561,0.548696798531995,"value_alt_offset"
"820","x6cu75oy88jq32r","perc_offset",2,2,0.771604938271605,0.691358024117763,"value_alt_offset"
"821","x6cu75oy88jq32r","perc_offset",3,1,0.0555555555555556,0.510288065843621,"value_alt_offset"
"822","x6cu75oy88jq32r","perc_offset",3,2,0.450617283950617,0.567901234567901,"value_alt_offset"
"823","y71fvh7ol8vycb2","perc_offset",1,1,0.537037037037037,0.222222222222223,"value_alt_offset"
"824","y71fvh7ol8vycb2","perc_offset",1,2,0.388888888888889,0.224965706447188,"perc_offset"
"825","y71fvh7ol8vycb2","perc_offset",2,1,0.217421124828532,0.496570644718792,"value_alt_offset"
"826","y71fvh7ol8vycb2","perc_offset",2,2,0.314814814814815,0.493827160493827,"value_alt_offset"
"827","y71fvh7ol8vycb2","perc_offset",3,1,0.347736625514403,0.60082304526749,"value_alt_offset"
"828","y71fvh7ol8vycb2","perc_offset",3,2,0.204618198445359,0.748056698673953,"perc_offset"
"829","zdzld8scpb2ydmo","perc_offset",1,1,0.0807041609510745,0.00274348422496562,"value_alt_offset"
"830","zdzld8scpb2ydmo","perc_offset",1,2,0.150205761316872,0.205761316872428,"value_alt_offset"
"831","zdzld8scpb2ydmo","perc_offset",2,1,0.0925925925925926,-1.72078429283573e-09,"perc_offset"
"832","zdzld8scpb2ydmo","perc_offset",2,2,0.12962962962963,0.181069958847737,"value_alt_offset"
"833","zdzld8scpb2ydmo","perc_offset",3,1,0.0884773662551441,0.17283950617284,"value_alt_offset"
"834","zdzld8scpb2ydmo","perc_offset",3,2,0.0925925925921992,0.222222222222232,"value_alt_offset"
"835","zqr31esvemh6qkz","perc_offset",1,1,0.98559670781893,0.567901234567901,"perc_offset"
"836","zqr31esvemh6qkz","perc_offset",1,2,0.746456332877266,0.469135802469136,"perc_offset"
"837","zqr31esvemh6qkz","perc_offset",2,1,0.475308641975309,0.271604938271605,"value_alt_offset"
"838","zqr31esvemh6qkz","perc_offset",2,2,0.154320987654321,0.17283950617284,"value_alt_offset"
"839","zqr31esvemh6qkz","perc_offset",3,1,0.0925925229008732,0.444444444444444,"value_alt_offset"
"840","zqr31esvemh6qkz","perc_offset",3,2,0.0185693237819438,0.315312502741691,"value_alt_offset"
