"","sub","rr","alpha","model"
"560","nrv57g0kvh6lz31","25",0.466795208224863,"rw_base"
"561","nrv57g0kvh6lz31","50",0.00947000122176306,"rw_base"
"562","nrv57g0kvh6lz31","50",0.00947000122176306,"rw_base"
"563","nrv57g0kvh6lz31","75",0.174402803145958,"rw_base"
"564","nrv57g0kvh6lz31","75",0.174402803145958,"rw_base"
"565","nvk3jd25saegh24","25",0.145905292955336,"rw_base"
"566","nvk3jd25saegh24","25",0.145905292955336,"rw_base"
"567","nvk3jd25saegh24","50",7.31385409881606e-15,"rw_base"
"568","nvk3jd25saegh24","50",7.31385409881606e-15,"rw_base"
"569","nvk3jd25saegh24","75",0.184337335942916,"rw_base"
"570","nvk3jd25saegh24","75",0.184337335942916,"rw_base"
"571","oemn8dnelyez9dr","25",0.00659046221118316,"rw_base"
"572","oemn8dnelyez9dr","25",0.00659046221118316,"rw_base"
"573","oemn8dnelyez9dr","50",0.656762985357867,"rw_base"
"574","oemn8dnelyez9dr","50",0.656762985357867,"rw_base"
"575","oemn8dnelyez9dr","75",0.246585480634329,"rw_base"
"576","oemn8dnelyez9dr","75",0.246585480634329,"rw_base"
"577","oeu4jokoabrwtua","25",0.337256548229005,"rw_base"
"578","oeu4jokoabrwtua","25",0.337256548229005,"rw_base"
"579","oeu4jokoabrwtua","50",0.0233700877703459,"rw_base"
"580","oeu4jokoabrwtua","50",0.0233700877703459,"rw_base"
"581","oeu4jokoabrwtua","75",0.194273243939524,"rw_base"
"582","oeu4jokoabrwtua","75",0.194273243939524,"rw_base"
"583","p0ptwsbjrbx9q9b","25",0.200029047288758,"rw_base"
"584","p0ptwsbjrbx9q9b","25",0.200029047288758,"rw_base"
"585","p0ptwsbjrbx9q9b","50",1.16152865911599e-08,"rw_base"
"586","p0ptwsbjrbx9q9b","50",1.16152865911599e-08,"rw_base"
"587","p0ptwsbjrbx9q9b","75",0.128990895270427,"rw_base"
"588","p0ptwsbjrbx9q9b","75",0.128990895270427,"rw_base"
"589","p2sp49zl9919q87","25",0.1715314171158,"rw_base"
"590","p2sp49zl9919q87","25",0.1715314171158,"rw_base"
"591","p2sp49zl9919q87","50",5.84315592619642e-17,"rw_base"
"592","p2sp49zl9919q87","50",5.84315592619642e-17,"rw_base"
"593","p2sp49zl9919q87","75",0.262817053794168,"rw_base"
"594","p2sp49zl9919q87","75",0.262817053794168,"rw_base"
"595","p2v49387cgj37sn","25",0.134867967276567,"rw_base"
"596","p2v49387cgj37sn","25",0.134867967276567,"rw_base"
"597","p2v49387cgj37sn","50",0.00811528710508718,"rw_base"
"598","p2v49387cgj37sn","50",0.00811528710508718,"rw_base"
"599","p2v49387cgj37sn","75",0.306443445483339,"rw_base"
"600","p2v49387cgj37sn","75",0.306443445483339,"rw_base"
"601","pjp6ertnjw1vb6j","25",0.254874631868947,"rw_base"
"602","pjp6ertnjw1vb6j","25",0.254874631868947,"rw_base"
"603","pjp6ertnjw1vb6j","50",7.31385409881606e-15,"rw_base"
"604","pjp6ertnjw1vb6j","50",7.31385409881606e-15,"rw_base"
"605","pjp6ertnjw1vb6j","75",0.291784427567027,"rw_base"
"606","pjp6ertnjw1vb6j","75",0.291784427567027,"rw_base"
"607","pojfe0tpsdoned2","25",0.142725441916417,"rw_base"
"608","pojfe0tpsdoned2","25",0.142725441916417,"rw_base"
"609","pojfe0tpsdoned2","50",0.186557088621097,"rw_base"
"610","pojfe0tpsdoned2","50",0.186557088621097,"rw_base"
"611","pojfe0tpsdoned2","75",0.270216389126263,"rw_base"
"612","pojfe0tpsdoned2","75",0.270216389126263,"rw_base"
"613","pv8gfb6dwc0u8md","25",0.15491272713769,"rw_base"
"614","pv8gfb6dwc0u8md","25",0.15491272713769,"rw_base"
"615","pv8gfb6dwc0u8md","50",1.70277255980538e-14,"rw_base"
"616","pv8gfb6dwc0u8md","50",1.70277255980538e-14,"rw_base"
"617","pv8gfb6dwc0u8md","75",0.192355388910093,"rw_base"
"618","pv8gfb6dwc0u8md","75",0.192355388910093,"rw_base"
"619","q4o2n439h3o4hux","25",0.25394896404656,"rw_base"
"620","q4o2n439h3o4hux","25",0.25394896404656,"rw_base"
"621","q4o2n439h3o4hux","50",0.0207802031424388,"rw_base"
"622","q4o2n439h3o4hux","50",0.0207802031424388,"rw_base"
"623","q4o2n439h3o4hux","75",0.126240678003232,"rw_base"
"624","q4o2n439h3o4hux","75",0.126240678003232,"rw_base"
"625","qeaducsgetncgeb","25",0.138028996008081,"rw_base"
"626","qeaducsgetncgeb","25",0.138028996008081,"rw_base"
"627","qeaducsgetncgeb","50",6.49555661893637e-09,"rw_base"
"628","qeaducsgetncgeb","50",6.49555661893637e-09,"rw_base"
"629","qeaducsgetncgeb","75",0.352082897969808,"rw_base"
"630","qeaducsgetncgeb","75",0.352082897969808,"rw_base"
"631","qreecv8wv03uqw8","25",0.205780718559416,"rw_base"
"632","qreecv8wv03uqw8","25",0.205780718559416,"rw_base"
"633","qreecv8wv03uqw8","50",0.39167330452331,"rw_base"
"634","qreecv8wv03uqw8","50",0.39167330452331,"rw_base"
"635","qreecv8wv03uqw8","75",0.189941332280313,"rw_base"
"636","qreecv8wv03uqw8","75",0.189941332280313,"rw_base"
"637","qw7q50m2o58ugvl","25",0.168815643241717,"rw_base"
"638","qw7q50m2o58ugvl","25",0.168815643241717,"rw_base"
"639","qw7q50m2o58ugvl","50",7.31385409881606e-15,"rw_base"
"640","qw7q50m2o58ugvl","50",7.31385409881606e-15,"rw_base"
"641","qw7q50m2o58ugvl","75",0.212458624902133,"rw_base"
"642","qw7q50m2o58ugvl","75",0.212458624902133,"rw_base"
"643","r018cukle69r1bf","25",0.168724260370359,"rw_base"
"644","r018cukle69r1bf","25",0.168724260370359,"rw_base"
"645","r018cukle69r1bf","50",0.064652913756874,"rw_base"
"646","r018cukle69r1bf","50",0.064652913756874,"rw_base"
"647","r018cukle69r1bf","75",5.84315592619642e-17,"rw_base"
"648","r018cukle69r1bf","75",5.84315592619642e-17,"rw_base"
"649","re53t0m5rdemzxb","25",2.98280238255488e-16,"rw_base"
"650","re53t0m5rdemzxb","25",2.98280238255488e-16,"rw_base"
"651","re53t0m5rdemzxb","50",0.999972506616706,"rw_base"
"652","re53t0m5rdemzxb","50",0.999972506616706,"rw_base"
"653","re53t0m5rdemzxb","75",0.133994155112208,"rw_base"
"654","re53t0m5rdemzxb","75",0.133994155112208,"rw_base"
"655","regcubm60dchcxr","25",0.132417186553817,"rw_base"
"656","regcubm60dchcxr","25",0.132417186553817,"rw_base"
"657","regcubm60dchcxr","50",2.91577155242279e-09,"rw_base"
"658","regcubm60dchcxr","50",2.91577155242279e-09,"rw_base"
"659","regcubm60dchcxr","75",0.161387276580282,"rw_base"
"660","regcubm60dchcxr","75",0.161387276580282,"rw_base"
"661","rf8fvjnsk6r07uc","25",0.123305669652337,"rw_base"
"662","rf8fvjnsk6r07uc","25",0.123305669652337,"rw_base"
"663","rf8fvjnsk6r07uc","50",4.07589693240349e-15,"rw_base"
"664","rf8fvjnsk6r07uc","50",4.07589693240349e-15,"rw_base"
"665","rf8fvjnsk6r07uc","75",0.153320145435331,"rw_base"
"666","rf8fvjnsk6r07uc","75",0.153320145435331,"rw_base"
"667","rn0an20lmaomk57","25",0.204627441664154,"rw_base"
"668","rn0an20lmaomk57","25",0.204627441664154,"rw_base"
"669","rn0an20lmaomk57","50",0.0489749335952705,"rw_base"
"670","rn0an20lmaomk57","50",0.0489749335952705,"rw_base"
"671","rn0an20lmaomk57","75",0.247150703167716,"rw_base"
"672","rn0an20lmaomk57","75",0.247150703167716,"rw_base"
"673","rxol1dxl6nen4em","25",0.224276162474817,"rw_base"
"674","rxol1dxl6nen4em","25",0.224276162474817,"rw_base"
"675","rxol1dxl6nen4em","50",0.00892844970791378,"rw_base"
"676","rxol1dxl6nen4em","50",0.00892844970791378,"rw_base"
"677","rxol1dxl6nen4em","75",0.397782129604061,"rw_base"
"678","rxol1dxl6nen4em","75",0.397782129604061,"rw_base"
"679","ryf84f70g5thl4l","25",0.628257883836583,"rw_base"
"680","ryf84f70g5thl4l","25",0.628257883836583,"rw_base"
"681","ryf84f70g5thl4l","50",0.395840529484969,"rw_base"
"682","ryf84f70g5thl4l","50",0.395840529484969,"rw_base"
"683","ryf84f70g5thl4l","75",0.172286463231815,"rw_base"
"684","ryf84f70g5thl4l","75",0.172286463231815,"rw_base"
"685","s79rv87vd0ov68q","25",0.118362937602133,"rw_base"
"686","s79rv87vd0ov68q","25",0.118362937602133,"rw_base"
"687","s79rv87vd0ov68q","50",0.0128604328383764,"rw_base"
"688","s79rv87vd0ov68q","50",0.0128604328383764,"rw_base"
"689","s79rv87vd0ov68q","75",0.162917424529079,"rw_base"
"690","s79rv87vd0ov68q","75",0.162917424529079,"rw_base"
"691","s7enbyv4of56b3e","25",0.158422989188704,"rw_base"
"692","s7enbyv4of56b3e","25",0.158422989188704,"rw_base"
"693","s7enbyv4of56b3e","50",0.186557088621097,"rw_base"
"694","s7enbyv4of56b3e","50",0.186557088621097,"rw_base"
"695","s7enbyv4of56b3e","75",0.270216389126263,"rw_base"
"696","s7enbyv4of56b3e","75",0.270216389126263,"rw_base"
"697","sh3z56uk3q0ddzd","25",0.149348945507114,"rw_base"
"698","sh3z56uk3q0ddzd","25",0.149348945507114,"rw_base"
"699","sh3z56uk3q0ddzd","50",0.0267059352661134,"rw_base"
"700","sh3z56uk3q0ddzd","50",0.0267059352661134,"rw_base"
"701","sh3z56uk3q0ddzd","75",0.577744681868559,"rw_base"
"702","sh3z56uk3q0ddzd","75",0.577744681868559,"rw_base"
"703","ssbsk72ruz2tdg1","25",0.924970683457799,"rw_base"
"704","ssbsk72ruz2tdg1","25",0.924970683457799,"rw_base"
"705","ssbsk72ruz2tdg1","50",0.293955218511947,"rw_base"
"706","ssbsk72ruz2tdg1","50",0.293955218511947,"rw_base"
"707","ssbsk72ruz2tdg1","75",0.999999997849021,"rw_base"
"708","ssbsk72ruz2tdg1","75",0.999999997849021,"rw_base"
"709","swmufx7egboodpe","25",0.163827296960524,"rw_base"
"710","swmufx7egboodpe","25",0.163827296960524,"rw_base"
"711","swmufx7egboodpe","50",1.21707898484349e-14,"rw_base"
"712","swmufx7egboodpe","50",1.21707898484349e-14,"rw_base"
"713","swmufx7egboodpe","75",0.205600085079651,"rw_base"
"714","swmufx7egboodpe","75",0.205600085079651,"rw_base"
"715","t53tjn7r8ydtmtq","25",0.763235323278595,"rw_base"
"716","t53tjn7r8ydtmtq","25",0.763235323278595,"rw_base"
"717","t53tjn7r8ydtmtq","50",0.203879533231521,"rw_base"
"718","t53tjn7r8ydtmtq","50",0.203879533231521,"rw_base"
"719","t53tjn7r8ydtmtq","75",0.411419197036447,"rw_base"
"720","t53tjn7r8ydtmtq","75",0.411419197036447,"rw_base"
"721","tk2emgkdo0xmkfn","25",0.0425904390468957,"rw_base"
"722","tk2emgkdo0xmkfn","25",0.0425904390468957,"rw_base"
"723","tk2emgkdo0xmkfn","50",1.37759929372634e-15,"rw_base"
"724","tk2emgkdo0xmkfn","50",1.37759929372634e-15,"rw_base"
"725","tk2emgkdo0xmkfn","75",0.999999997849021,"rw_base"
"726","tk2emgkdo0xmkfn","75",0.999999997849021,"rw_base"
"727","u22e26jm4cy25av","25",0.286474491572675,"rw_base"
"728","u22e26jm4cy25av","25",0.286474491572675,"rw_base"
"729","u22e26jm4cy25av","50",7.4937406080612e-15,"rw_base"
"730","u22e26jm4cy25av","50",7.4937406080612e-15,"rw_base"
"731","u22e26jm4cy25av","75",0.143832992471895,"rw_base"
"732","u22e26jm4cy25av","75",0.143832992471895,"rw_base"
"733","u556z6wn629kwu5","25",0.14029760668876,"rw_base"
"734","u556z6wn629kwu5","25",0.14029760668876,"rw_base"
"735","u556z6wn629kwu5","50",1.16152865911599e-08,"rw_base"
"736","u556z6wn629kwu5","50",1.16152865911599e-08,"rw_base"
"737","u556z6wn629kwu5","75",0.823404093375144,"rw_base"
"738","u556z6wn629kwu5","75",0.823404093375144,"rw_base"
"739","u5kwzdtotz39jwp","25",0.132509159845008,"rw_base"
"740","u5kwzdtotz39jwp","25",0.132509159845008,"rw_base"
"741","u5kwzdtotz39jwp","50",0.00811528710508718,"rw_base"
"742","u5kwzdtotz39jwp","50",0.00811528710508718,"rw_base"
"743","u5kwzdtotz39jwp","75",0.412875310013281,"rw_base"
"744","u5kwzdtotz39jwp","75",0.412875310013281,"rw_base"
"745","uaf4fed1xj02ps4","25",0.0670888172589367,"rw_base"
"746","uaf4fed1xj02ps4","25",0.0670888172589367,"rw_base"
"747","uaf4fed1xj02ps4","50",8.37939765990916e-16,"rw_base"
"748","uaf4fed1xj02ps4","50",8.37939765990916e-16,"rw_base"
"749","uaf4fed1xj02ps4","75",0.262625409408941,"rw_base"
"750","uaf4fed1xj02ps4","75",0.262625409408941,"rw_base"
"751","ug2w7q3f6pgxf6e","25",0.868360422494263,"rw_base"
"752","ug2w7q3f6pgxf6e","25",0.868360422494263,"rw_base"
"753","ug2w7q3f6pgxf6e","50",0.0163082499405023,"rw_base"
"754","ug2w7q3f6pgxf6e","50",0.0163082499405023,"rw_base"
"755","ug2w7q3f6pgxf6e","75",0.148304300188935,"rw_base"
"756","ug2w7q3f6pgxf6e","75",0.148304300188935,"rw_base"
"757","unp160hltucmgwb","25",0.245348781593039,"rw_base"
"758","unp160hltucmgwb","25",0.245348781593039,"rw_base"
"759","unp160hltucmgwb","50",8.37939765990916e-16,"rw_base"
"760","unp160hltucmgwb","50",8.37939765990916e-16,"rw_base"
"761","unp160hltucmgwb","75",0.158606276126908,"rw_base"
"762","unp160hltucmgwb","75",0.158606276126908,"rw_base"
"763","v2rgepeoz23lhyb","25",0.235333152210769,"rw_base"
"764","v2rgepeoz23lhyb","25",0.235333152210769,"rw_base"
"765","v2rgepeoz23lhyb","50",8.37939765990916e-16,"rw_base"
"766","v2rgepeoz23lhyb","50",8.37939765990916e-16,"rw_base"
"767","v2rgepeoz23lhyb","75",0.771917137959,"rw_base"
"768","v2rgepeoz23lhyb","75",0.771917137959,"rw_base"
"769","vnoz56ecccya7hk","25",0.159770029182255,"rw_base"
"770","vnoz56ecccya7hk","25",0.159770029182255,"rw_base"
"771","vnoz56ecccya7hk","50",6.58053256745773e-16,"rw_base"
"772","vnoz56ecccya7hk","50",6.58053256745773e-16,"rw_base"
"773","vnoz56ecccya7hk","75",5.84315592619642e-17,"rw_base"
"774","vnoz56ecccya7hk","75",5.84315592619642e-17,"rw_base"
"775","wey1upork0e0epr","25",0.184327868675316,"rw_base"
"776","wey1upork0e0epr","25",0.184327868675316,"rw_base"
"777","wey1upork0e0epr","50",7.31385409881606e-15,"rw_base"
"778","wey1upork0e0epr","50",7.31385409881606e-15,"rw_base"
"779","wey1upork0e0epr","75",5.84315592619642e-17,"rw_base"
"780","wey1upork0e0epr","75",5.84315592619642e-17,"rw_base"
"781","wf4mq2s0e98ce4z","25",0.121883211470751,"rw_base"
"782","wf4mq2s0e98ce4z","25",0.121883211470751,"rw_base"
"783","wf4mq2s0e98ce4z","50",2.03413571821622e-09,"rw_base"
"784","wf4mq2s0e98ce4z","50",2.03413571821622e-09,"rw_base"
"785","wf4mq2s0e98ce4z","75",0.15090712361229,"rw_base"
"786","wf4mq2s0e98ce4z","75",0.15090712361229,"rw_base"
"787","ws44qtt9xen2xsl","25",0.795943860109061,"rw_base"
"788","ws44qtt9xen2xsl","25",0.795943860109061,"rw_base"
"789","ws44qtt9xen2xsl","50",0.031685769119495,"rw_base"
"790","ws44qtt9xen2xsl","50",0.031685769119495,"rw_base"
"791","ws44qtt9xen2xsl","75",0.135112868568769,"rw_base"
"792","ws44qtt9xen2xsl","75",0.135112868568769,"rw_base"
"793","wwv18727elhq22u","25",0.181430765259028,"rw_base"
"794","wwv18727elhq22u","25",0.181430765259028,"rw_base"
"795","wwv18727elhq22u","50",2.03413571821622e-09,"rw_base"
"796","wwv18727elhq22u","50",2.03413571821622e-09,"rw_base"
"797","wwv18727elhq22u","75",0.197832192980492,"rw_base"
"798","wwv18727elhq22u","75",0.197832192980492,"rw_base"
"799","x0nfe7hwu2yt5az","25",0.440996981361682,"rw_base"
"800","x0nfe7hwu2yt5az","25",0.440996981361682,"rw_base"
"801","x0nfe7hwu2yt5az","50",0.197902755979131,"rw_base"
"802","x0nfe7hwu2yt5az","50",0.197902755979131,"rw_base"
"803","x0nfe7hwu2yt5az","75",0.124266449733954,"rw_base"
"804","x0nfe7hwu2yt5az","75",0.124266449733954,"rw_base"
"805","x0ztn8ulz4wsjnf","25",0.175475437279364,"rw_base"
"806","x0ztn8ulz4wsjnf","25",0.175475437279364,"rw_base"
"807","x0ztn8ulz4wsjnf","50",0.0561422930090728,"rw_base"
"808","x0ztn8ulz4wsjnf","50",0.0561422930090728,"rw_base"
"809","x0ztn8ulz4wsjnf","75",0.811062466807221,"rw_base"
"810","x0ztn8ulz4wsjnf","75",0.811062466807221,"rw_base"
"811","x31a150jh7x0sc3","25",1.18393729010345e-16,"rw_base"
"812","x31a150jh7x0sc3","25",1.18393729010345e-16,"rw_base"
"813","x31a150jh7x0sc3","50",0.999999997849021,"rw_base"
"814","x31a150jh7x0sc3","50",0.999999997849021,"rw_base"
"815","x31a150jh7x0sc3","75",0.999999997849021,"rw_base"
"816","x31a150jh7x0sc3","75",0.999999997849021,"rw_base"
"817","x6cu75oy88jq32r","25",0.0379144172522493,"rw_base"
"818","x6cu75oy88jq32r","25",0.0379144172522493,"rw_base"
"819","x6cu75oy88jq32r","50",0.945900968588928,"rw_base"
"820","x6cu75oy88jq32r","50",0.945900968588928,"rw_base"
"821","x6cu75oy88jq32r","75",0.999999997849021,"rw_base"
"822","x6cu75oy88jq32r","75",0.999999997849021,"rw_base"
"823","y71fvh7ol8vycb2","25",0.230234053274646,"rw_base"
"824","y71fvh7ol8vycb2","25",0.230234053274646,"rw_base"
"825","y71fvh7ol8vycb2","50",0.0227237555833037,"rw_base"
"826","y71fvh7ol8vycb2","50",0.0227237555833037,"rw_base"
"827","y71fvh7ol8vycb2","75",0.157707203331038,"rw_base"
"828","y71fvh7ol8vycb2","75",0.157707203331038,"rw_base"
"829","zdzld8scpb2ydmo","25",0.0143579532722591,"rw_base"
"830","zdzld8scpb2ydmo","25",0.0143579532722591,"rw_base"
"831","zdzld8scpb2ydmo","50",0.258616892470146,"rw_base"
"832","zdzld8scpb2ydmo","50",0.258616892470146,"rw_base"
"833","zdzld8scpb2ydmo","75",0.165921467164439,"rw_base"
"834","zdzld8scpb2ydmo","75",0.165921467164439,"rw_base"
"835","zqr31esvemh6qkz","25",0.283672644213162,"rw_base"
"836","zqr31esvemh6qkz","25",0.283672644213162,"rw_base"
"837","zqr31esvemh6qkz","50",1.95978088882531e-09,"rw_base"
"838","zqr31esvemh6qkz","50",1.95978088882531e-09,"rw_base"
"839","zqr31esvemh6qkz","75",0.606465288732373,"rw_base"
"840","zqr31esvemh6qkz","75",0.606465288732373,"rw_base"
